ID;Description
527;<p>Turmalina</p><p >Tot i que es coneixia des de l'antiguitat a la regió Mediterrània, els Neerlandesos van començar a importar-les el 1703 des de Sri Lanka. Li van posar el nom Sinhalese "Turamali" - pedra amb colors barrejats.</p><p >Un tret molt característic de la turmalina és la promptitud amb què s'electrifica. Escalfant i subsegüentment refredant, així com aplicant pressió, p.e. en fregar, un cristall de turmalina es carregarà elèctricament. Després atraurà partícules de pols i petits trossos de paper (pir i piezoelectricitat).</p><p >(Ca,K,Na)(Al,Fe,Li,Mg,Mn)3 (Al,Cr,Fe,V)6(BO3)3(Si,Al,B)6O18(OH,F)</p>
528;<p>Turmalina</p><p >Tot i que es coneixia des de l'antiguitat a la regió Mediterrània, els Neerlandesos van començar a importar-les el 1703 des de Sri Lanka. Li van posar el nom Sinhalese "Turamali" - pedra amb colors barrejats.</p><p >Un tret molt característic de la turmalina és la promptitud amb què s'electrifica. Escalfant i subsegüentment refredant, així com aplicant pressió, p.e. en fregar, un cristall de turmalina es carregarà elèctricament. Després atraurà partícules de pols i petits trossos de paper (pir i piezoelectricitat).</p><p >(Ca,K,Na)(Al,Fe,Li,Mg,Mn)3 (Al,Cr,Fe,V)6(BO3)3(Si,Al,B)6O18(OH,F)</p>
529;<div>Quars</div><div><br></div><div>És el mineral més comú de l'escorça terrestre després del feldspat</div><div><br></div><div>S'ha suggerit que el seu nom prové de l'alemany que deriva de la paraula en antic eslau per dur.</div><div><br></div><div>La paraula del grec antic per a quars, krystalls, va donar origen a la paraula vidre.</div><div><br></div><div>El quars ocorre en 2 formes bàsiques: Quars macrocristal·lí: està fet de vidres visibles o grans. Exemples: vidre de roca, gres, també quars massiu compost per vidres sense cares de vidre. Quars microcristal·lí: Aquest fet d'agregats densos i compactes de quars microscòpic. Els diferents tipus de quars microcristal·lí són subsumits al terme calcedònia. Exemples: Agata, Sílex...</div>
530;<div>Andalucita</div><div><br></div><div>L'andalucita va ser estudiada per primera vegada per Werner a partir d'exemplars procedents d'Espanya. Tant aquest mineralogista com Delamétherie, van creure que els exemplars procedien d'Andalusia, per la qual cosa el segon va donar al mineral el nom que ara porta. Tot i això, sembla que els exemplars que van estudiar procedien del Cardoso (Guadalajara), poble que van suposar situat a Andalusia</div><div><br></div><div>És un polimorf amb dues pedres precioses més: cianita i silimanita. Polimorf vol dir que comparteixen la mateixa composició química i ingredients però tenen una estructura cristal·lina diferent.</div><div><br></div><div>La majoria de les andalusines tendeixen a ser d'un color marró verdós, però també pot tenir llampades de taronja, rosa o vermell quan es gira d'un angle a un altre.</div><div><br></div><div>Aquest canvi de color es coneix com a pleocroisme i s'ha de tenir en compte a l'hora de tallar-lo.</div>
531;<p>Aiguamarina.</p><p>El nom aiguamarina ve del llatí, "aqua marinā", aigua del mar. El seu nom fa referència al color. L'aiguamarina és la varietat blava del beril. La mateixa família que la maragda, morganita, heliodor...</p><p>Be3Al2Si6O18::Fe</p>
536;<div>Zircó</div><div><br></div><div>El més probable és que el seu nom provingui de la paraula persa zargun, significant daurat.</div><div><br></div><div>Aquesta gemma es presenta en una varietat de colors. Del vermell fins al blau, i fins i tot incolora.</div>
549;<p>Espinel·la</p><p >L'origen del nom d'aquest mineral, espinel·la, és confús. Alguns experts creuen que procedeix de la paraula llatina "spinella", per la forma punxeguda dels seus cristalls més habituals, els octaèdrics. Uns altres, en canvi, opinen que deriva del terme grec spinos, que significa 'espurna', en al·lusió al color brillant de la seva varietat roja i a la seva lluentor centellejant.</p><p >MgAl₂O₄</p>
550;<p>Aiguamarina.</p><p>El nom aiguamarina ve del llatí, "aqua marinā", aigua del mar. El seu nom fa referència al color. L'aiguamarina és la varietat blava del beril. La mateixa família que la maragda, morganita, heliodor...</p><p>Be3Al2Si6O18::Fe</p>
551;<p>Aiguamarina.</p><p>El nom aiguamarina ve del llatí, "aqua marinā", aigua del mar. El seu nom fa referència al color. L'aiguamarina és la varietat blava del beril. La mateixa família que la maragda, morganita, heliodor...</p><p>Be3Al2Si6O18::Fe</p>
552;<p>Aiguamarina.</p><p>El nom aiguamarina ve del llatí, "aqua marinā", aigua del mar. El seu nom fa referència al color. L'aiguamarina és la varietat blava del beril. La mateixa família que la maragda, morganita, heliodor...</p><p>Be3Al2Si6O18::Fe</p>
554;<p>Aiguamarina.</p><p>El nom aiguamarina ve del llatí, "aqua marinā", aigua del mar. El seu nom fa referència al color. L'aiguamarina és la varietat blava del beril. La mateixa família que la maragda, morganita, heliodor...</p><p>Be3Al2Si6O18::Fe</p>
573;
574;<p >Opal</p><p >El nom deriva del Sanskrit per a pedra.</p><p >Des de l'època romana als inicis del segle XVII va ser tingut en gran estima. Durant els segles XVIII i XIX va ser força oblidat en creure que aquesta pedra portava mala sort.</p><p >Alguns diuen que la seva mala fama es va originar a la novel·la de Walter Scott anomenada "Anne of Geierstein".</p><p>SiO2+ H2O</p>
575;<div>Esfena</div><div>Esfena, també coneguda com a titanita, és una gemma amb gran brillantor de color verd groguenc, verd o marró d'alta brillantor, tons únics de color i amb un tall en facetes, aparenta tenir un foc intens que pot competir amb el diamant. L'esfena sempre ha estat una gemma rara. Els nous dipòsits han augmentat i ara hi ha més esfena al mercat.</div><div><br></div><div>Esfena ve de la paraula grega "falca", a causa del seu típic hàbit de cristall en forma de falca. El nom mineralògic 'Titanita' deriva dels continguts de titani. L'esfena és fortament pleocroica, mostrant almenys tres colors (incolor, groc-verdós i vermellós) quan es mira des de diferents angles.</div><div><br></div><div>El tall brillant serveix per potenciar millor el 'foc'. Depenent de la claredat, l'esfena també es talla en forma de cabuixó i tall rodó. Amb una duresa de 5-5.5 a l'escala de Mohs, l'esfena és una gemma tova que necessita cura i s'usa, millor, només per a penjolls, arracades o fermalls.</div>
576;<div>Esfena</div><div>Esfena, també coneguda com a titanita, és una gemma amb gran brillantor de color verd groguenc, verd o marró d'alta brillantor, tons únics de color i amb un tall en facetes, aparenta tenir un foc intens que pot competir amb el diamant. L'esfena sempre ha estat una gemma rara. Els nous dipòsits han augmentat i ara hi ha més esfena al mercat.</div><div><br></div><div>Esfena ve de la paraula grega "falca", a causa del seu típic hàbit de cristall en forma de falca. El nom mineralògic 'Titanita' deriva dels continguts de titani. L'esfena és fortament pleocroica, mostrant almenys tres colors (incolor, groc-verdós i vermellós) quan es mira des de diferents angles.</div><div><br></div><div>El tall brillant serveix per potenciar millor el 'foc'. Depenent de la claredat, l'esfena també es talla en forma de cabuixó i tall rodó. Amb una duresa de 5-5.5 a l'escala de Mohs, l'esfena és una gemma tova que necessita cura i s'usa, millor, només per a penjolls, arracades o fermalls.</div>
577;<div>La paraula deriva de l'àrab anbar "عنبر" - el que sura al mar.</div><div><br></div><div>Els noms clàssics per a l'ambar, Latin electrum i grec ἤλεκτρον "ēlektron", connectats al terme ἠλέκτωρ "ēlektōr" - sol radiant.</div><div><br></div><div>Segons el mite, quan Phaëton, el fill d'Helios (el sol) va ser assassinat, les seves germanes en dol es van convertir en Àlbers, i les seves llàgrimes en "elektron", ambar. La paraula "elektron" va servir com a base per a paraules com "electric", electricitat... Ja que els grecs es van adonar de les propietats elèctriques de l'ambar producias en fregar-ho amb altres objectes. (Electricitat estàtica).</div>
578;<div>Iolita (Cordierita)</div><div><br></div><div>Va ser descoberta el 1813 per Louis Cordier que li va posar el seu nom. El terme Iolita deriva del grec 'ios' - violeta.</div><div><br></div><div>Té un tricroisme molt marcat (3 colors diferents, depenent de l'angle que la miris)</div>
579;<div>Iolita (Cordierita)</div><div><br></div><div>Va ser descoberta el 1813 per Louis Cordier que li va posar el seu nom. El terme Iolita deriva del grec 'ios' - violeta.</div><div><br></div><div>Té un tricroisme molt marcat (3 colors diferents, depenent de l'angle que la miris)</div>
581;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
583;<div>Robí</div><div><br></div><div>Deriva el seu nom del latin ruber - vermell.</div><div><br></div><div>En sànscrit se l'anomenava Ratnaraj - 'El rei de les pedres precioses'.</div><div><br></div><div>Pertany a la família del corindó. Es diu robí als corindons vermells i safir tots els altres colors.</div><div><br></div><div>Al2O3C</div>
584;<div>Robí</div><div><br></div><div>Deriva el seu nom del latin ruber - vermell.</div><div><br></div><div>En sànscrit se l'anomenava Ratnaraj - 'El rei de les pedres precioses'.</div><div><br></div><div>Pertany a la família del corindó. Es diu robí als corindons vermells i safir tots els altres colors.</div><div><br></div><div>Al2O3C</div>
586;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
588;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
589;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
590;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
591;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
592;<p>Turmalina</p><p >Tot i que es coneixia des de l'antiguitat a la regió Mediterrània, els Neerlandesos van començar a importar-les el 1703 des de Sri Lanka. Li van posar el nom Sinhalese "Turamali" - pedra amb colors barrejats.</p><p >Un tret molt característic de la turmalina és la promptitud amb què s'electrifica. Escalfant i subsegüentment refredant, així com aplicant pressió, p.e. en fregar, un cristall de turmalina es carregarà elèctricament. Després atraurà partícules de pols i petits trossos de paper (pir i piezoelectricitat).</p><p >(Ca,K,Na)(Al,Fe,Li,Mg,Mn)3 (Al,Cr,Fe,V)6(BO3)3(Si,Al,B)6O18(OH,F)</p>
593;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
594;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
598;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
600;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
601;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
602;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
605;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
606;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
608;<p>Turmalina</p><p >Tot i que es coneixia des de l'antiguitat a la regió Mediterrània, els Neerlandesos van començar a importar-les el 1703 des de Sri Lanka. Li van posar el nom Sinhalese "Turamali" - pedra amb colors barrejats.</p><p >Un tret molt característic de la turmalina és la promptitud amb què s'electrifica. Escalfant i subsegüentment refredant, així com aplicant pressió, p.e. en fregar, un cristall de turmalina es carregarà elèctricament. Després atraurà partícules de pols i petits trossos de paper (pir i piezoelectricitat).</p><p >(Ca,K,Na)(Al,Fe,Li,Mg,Mn)3 (Al,Cr,Fe,V)6(BO3)3(Si,Al,B)6O18(OH,F)</p>
611;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
616;
617;
618;
619;
623;<div><p>Morganita</p><p>Porta el nom del banquer i col·leccionista nord-americà J.P Morgan.</div><div><br></div><div>També coneguda com 'beril rosa', 'maragda rosa' i 'beril cèsic', és una rara varietat de beril de color rosa clar a rosa fosc. També es poden trobar varietats de morganita de color taronja / groc, i les bandes de color són comuns.</div>
625;<div>Safir</div><div><br></div><div>El nom deriva del grec "sappheiros" - blau. Antigament qualsevol gemma blava era anomenada Safir.</div><div><br></div><div>Avui dia es diu Safir els corindons de tots els colors excepte el vermell (rubí).</div><div><br></div><div>Al₂O₃</div>
640;<div>Peridot</div><div><br></div><div>Es creu que el nom prové de l'Arab 'faridat' - gemma, o com suggereix el Diccionari Oxford Angles, del llatí clàssic 'pæderot' - un tipus d'opal.</div><div><br></div><div>En realitat el peridot és un material anomenat olivino que es compon de 2 minerals: faialit i forsterita.</div><div><br></div><div>Un dels 6 minerals essencials per a laparició de la vida. (Russell &amp; Ponce, 2020).</div><div><br></div><div>Fe2SiO4 (Faialita) - Mg2SiO4 (Forsterita)</div>
642;<div>Quars</div><div><br></div><div>És el mineral més comú de l'escorça terrestre després del feldspat</div><div><br></div><div>S'ha suggerit que el seu nom prové de l'alemany que deriva de la paraula en antic eslau per dur.</div><div><br></div><div>La paraula del grec antic per a quars, krystalls, va donar origen a la paraula vidre.</div><div><br></div><div>El quars ocorre en 2 formes bàsiques: Quars macrocristal·lí: està fet de vidres visibles o grans. Exemples: vidre de roca, gres, també quars massiu compost per vidres sense cares de vidre. Quars microcristal·lí: Aquest fet d'agregats densos i compactes de quars microscòpic. Els diferents tipus de quars microcristal·lí són subsumits al terme calcedònia. Exemples: Agata, Sílex...</div>
643;<div>Quars</div><div><br></div><div>És el mineral més comú de l'escorça terrestre després del feldspat</div><div><br></div><div>S'ha suggerit que el seu nom prové de l'alemany que deriva de la paraula en antic eslau per dur.</div><div><br></div><div>La paraula del grec antic per a quars, krystalls, va donar origen a la paraula vidre.</div><div><br></div><div>El quars ocorre en 2 formes bàsiques: Quars macrocristal·lí: està fet de vidres visibles o grans. Exemples: vidre de roca, gres, també quars massiu compost per vidres sense cares de vidre. Quars microcristal·lí: Aquest fet d'agregats densos i compactes de quars microscòpic. Els diferents tipus de quars microcristal·lí són subsumits al terme calcedònia. Exemples: Agata, Sílex...</div>
644;<div>Quars</div><div><br></div><div>És el mineral més comú de l'escorça terrestre després del feldspat</div><div><br></div><div>S'ha suggerit que el seu nom prové de l'alemany que deriva de la paraula en antic eslau per dur.</div><div><br></div><div>La paraula del grec antic per a quars, krystalls, va donar origen a la paraula vidre.</div><div><br></div><div>El quars ocorre en 2 formes bàsiques: Quars macrocristal·lí: està fet de vidres visibles o grans. Exemples: vidre de roca, gres, també quars massiu compost per vidres sense cares de vidre. Quars microcristal·lí: Aquest fet d'agregats densos i compactes de quars microscòpic. Els diferents tipus de quars microcristal·lí són subsumits al terme calcedònia. Exemples: Agata, Sílex...</div>
645;<div>Quars</div><div><br></div><div>És el mineral més comú de l'escorça terrestre després del feldspat</div><div><br></div><div>S'ha suggerit que el seu nom prové de l'alemany que deriva de la paraula en antic eslau per dur.</div><div><br></div><div>La paraula del grec antic per a quars, krystalls, va donar origen a la paraula vidre.</div><div><br></div><div>El quars ocorre en 2 formes bàsiques: Quars macrocristal·lí: està fet de vidres visibles o grans. Exemples: vidre de roca, gres, també quars massiu compost per vidres sense cares de vidre. Quars microcristal·lí: Aquest fet d'agregats densos i compactes de quars microscòpic. Els diferents tipus de quars microcristal·lí són subsumits al terme calcedònia. Exemples: Agata, Sílex...</div>
654;<p>Espinel·la</p><p >L'origen del nom d'aquest mineral, espinel·la, és confús. Alguns experts creuen que procedeix de la paraula llatina "spinella", per la forma punxeguda dels seus cristalls més habituals, els octaèdrics. Uns altres, en canvi, opinen que deriva del terme grec spinos, que significa 'espurna', en al·lusió al color brillant de la seva varietat roja i a la seva lluentor centellejant.</p><p >MgAl₂O₄</p>
655;<div>Zircó</div><div><br></div><div>El més probable és que el seu nom provingui de la paraula persa zargun, significant daurat.</div><div><br></div><div>Aquesta gemma es presenta en una varietat de colors. Del vermell fins al blau, i fins i tot incolora.</div>
656;<p>Turmalina</p><p >Tot i que es coneixia des de l'antiguitat a la regió Mediterrània, els Neerlandesos van començar a importar-les el 1703 des de Sri Lanka. Li van posar el nom Sinhalese "Turamali" - pedra amb colors barrejats.</p><p >Un tret molt característic de la turmalina és la promptitud amb què s'electrifica. Escalfant i subsegüentment refredant, així com aplicant pressió, p.e. en fregar, un cristall de turmalina es carregarà elèctricament. Després atraurà partícules de pols i petits trossos de paper (pir i piezoelectricitat).</p><p >(Ca,K,Na)(Al,Fe,Li,Mg,Mn)3 (Al,Cr,Fe,V)6(BO3)3(Si,Al,B)6O18(OH,F)</p>
657;<div>Turquesa</div><div><br></div><div>La Turquesa és una de les gemmes, a les quals moltes cultures, des del principi dels temps, li han donat molta importància.</div><div><br></div><div>La turquesa és una de les pedres més utilitzades en diferents cultures amb fins ornamentals, màgics i de poder. És una pedra usada des de la prehistòria a gairebé tot el món, destaquen les cultures d'Egipte, del Tibet i la Xina, dels Indis Americans, de l'Orient Mitjà.</div><div><br></div><div>La turquesa de qualitat és de les gemmes més difícils d'aconseguir amb garanties d'autenticitat. Com que la turquesa es va posar de moda als 60' i 70' es van esgotar molts dels jaciments americans i es va posar en marxa una autèntica indústria dedicada a la estabilització i reconstitució de la turquesa (en el millor dels casos).</div><div><br></div><div>La turquesa que no és de qualitat suficient es tenyeix i s'endureix amb impregnació de plàstics. En el mercat actual és molt difícil distingir la turquesa natural de què setracta per diversos mètodes; d'altra banda, una multitud de símils i imitacions tracten d'enganyar l'usuari.</div><div><br></div><div>En l'actualitat els jaciments en explotació més importants són a USA, i la Xina, també s'extreu a Mèxic, Iran, a més d'altres petits jaciments molt repartits pel món (Perú, Nepal, Mongòlia, Turkmenistan etc.)</div>
660;<p>Espinel·la</p><p >L'origen del nom d'aquest mineral, espinel·la, és confús. Alguns experts creuen que procedeix de la paraula llatina "spinella", per la forma punxeguda dels seus cristalls més habituals, els octaèdrics. Uns altres, en canvi, opinen que deriva del terme grec spinos, que significa 'espurna', en al·lusió al color brillant de la seva varietat roja i a la seva lluentor centellejant.</p><p >MgAl₂O₄</p>
662;<div>Zircó</div><div><br></div><div>El més probable és que el seu nom provingui de la paraula persa zargun, significant daurat.</div><div><br></div><div>Aquesta gemma es presenta en una varietat de colors. Del vermell fins al blau, i fins i tot incolora.</div>
663;<p>Espinel·la</p><p >L'origen del nom d'aquest mineral, espinel·la, és confús. Alguns experts creuen que procedeix de la paraula llatina "spinella", per la forma punxeguda dels seus cristalls més habituals, els octaèdrics. Uns altres, en canvi, opinen que deriva del terme grec spinos, que significa 'espurna', en al·lusió al color brillant de la seva varietat roja i a la seva lluentor centellejant.</p><p >MgAl₂O₄</p>
664;<div>Maragda</div><div><br></div><div>No és gaire clar d'on deriva el nom, es creu que del grec 'smaragdos' - pedra verda o del persa 'zamarat' - cor de pedra.</div>
665;<div>Cianita.</div><div><br></div><div>Li va posar el nom, Abraham Gottlieb el 1789. El nom prové del grec 'kyanos' significant 'blau', el color més comú de l'espècie.</div>
666;<div>Zircó</div><div><br></div><div>El més probable és que el seu nom provingui de la paraula persa zargun, significant daurat.</div><div><br></div><div>Aquesta gemma es presenta en una varietat de colors. Del vermell fins al blau, i fins i tot incolora.</div>
703;<div>La paraula deriva de l'àrab anbar "عنبر" - el que sura al mar.</div><div><br></div><div>Els noms clàssics per a l'ambar, Latin electrum i grec ἤλεκτρον "ēlektron", connectats al terme ἠλέκτωρ "ēlektōr" - sol radiant.</div><div><br></div><div>Segons el mite, quan Phaëton, el fill d'Helios (el sol) va ser assassinat, les seves germanes en dol es van convertir en Àlbers, i les seves llàgrimes en "elektron", ambar. La paraula "elektron" va servir com a base per a paraules com "electric", electricitat... Ja que els grecs es van adonar de les propietats elèctriques de l'ambar producias en fregar-ho amb altres objectes. (Electricitat estàtica).</div>
704;<div>La paraula deriva de l'àrab anbar "عنبر" - el que sura al mar.</div><div><br></div><div>Els noms clàssics per a l'ambar, Latin electrum i grec ἤλεκτρον "ēlektron", connectats al terme ἠλέκτωρ "ēlektōr" - sol radiant.</div><div><br></div><div>Segons el mite, quan Phaëton, el fill d'Helios (el sol) va ser assassinat, les seves germanes en dol es van convertir en Àlbers, i les seves llàgrimes en "elektron", ambar. La paraula "elektron" va servir com a base per a paraules com "electric", electricitat... Ja que els grecs es van adonar de les propietats elèctriques de l'ambar producias en fregar-ho amb altres objectes. (Electricitat estàtica).</div>
705;<div>La paraula deriva de l'àrab anbar "عنبر" - el que sura al mar.</div><div><br></div><div>Els noms clàssics per a l'ambar, Latin electrum i grec ἤλεκτρον "ēlektron", connectats al terme ἠλέκτωρ "ēlektōr" - sol radiant.</div><div><br></div><div>Segons el mite, quan Phaëton, el fill d'Helios (el sol) va ser assassinat, les seves germanes en dol es van convertir en Àlbers, i les seves llàgrimes en "elektron", ambar. La paraula "elektron" va servir com a base per a paraules com "electric", electricitat... Ja que els grecs es van adonar de les propietats elèctriques de l'ambar producias en fregar-ho amb altres objectes. (Electricitat estàtica).</div>
706;<div>La paraula deriva de l'àrab anbar "عنبر" - el que sura al mar.</div><div><br></div><div>Els noms clàssics per a l'ambar, Latin electrum i grec ἤλεκτρον "ēlektron", connectats al terme ἠλέκτωρ "ēlektōr" - sol radiant.</div><div><br></div><div>Segons el mite, quan Phaëton, el fill d'Helios (el sol) va ser assassinat, les seves germanes en dol es van convertir en Àlbers, i les seves llàgrimes en "elektron", ambar. La paraula "elektron" va servir com a base per a paraules com "electric", electricitat... Ja que els grecs es van adonar de les propietats elèctriques de l'ambar producias en fregar-ho amb altres objectes. (Electricitat estàtica).</div>
707;<div>La paraula deriva de l'àrab anbar "عنبر" - el que sura al mar.</div><div><br></div><div>Els noms clàssics per a l'ambar, Latin electrum i grec ἤλεκτρον "ēlektron", connectats al terme ἠλέκτωρ "ēlektōr" - sol radiant.</div><div><br></div><div>Segons el mite, quan Phaëton, el fill d'Helios (el sol) va ser assassinat, les seves germanes en dol es van convertir en Àlbers, i les seves llàgrimes en "elektron", ambar. La paraula "elektron" va servir com a base per a paraules com "electric", electricitat... Ja que els grecs es van adonar de les propietats elèctriques de l'ambar producias en fregar-ho amb altres objectes. (Electricitat estàtica).</div>
708;<div>La paraula deriva de l'àrab anbar "عنبر" - el que sura al mar.</div><div><br></div><div>Els noms clàssics per a l'ambar, Latin electrum i grec ἤλεκτρον "ēlektron", connectats al terme ἠλέκτωρ "ēlektōr" - sol radiant.</div><div><br></div><div>Segons el mite, quan Phaëton, el fill d'Helios (el sol) va ser assassinat, les seves germanes en dol es van convertir en Àlbers, i les seves llàgrimes en "elektron", ambar. La paraula "elektron" va servir com a base per a paraules com "electric", electricitat... Ja que els grecs es van adonar de les propietats elèctriques de l'ambar producias en fregar-ho amb altres objectes. (Electricitat estàtica).</div>
709;<div>La paraula deriva de l'àrab anbar "عنبر" - el que sura al mar.</div><div><br></div><div>Els noms clàssics per a l'ambar, Latin electrum i grec ἤλεκτρον "ēlektron", connectats al terme ἠλέκτωρ "ēlektōr" - sol radiant.</div><div><br></div><div>Segons el mite, quan Phaëton, el fill d'Helios (el sol) va ser assassinat, les seves germanes en dol es van convertir en Àlbers, i les seves llàgrimes en "elektron", ambar. La paraula "elektron" va servir com a base per a paraules com "electric", electricitat... Ja que els grecs es van adonar de les propietats elèctriques de l'ambar producias en fregar-ho amb altres objectes. (Electricitat estàtica).</div>
710;<div>Turquesa</div><div><br></div><div>La Turquesa és una de les gemmes, a les quals moltes cultures, des del principi dels temps, li han donat molta importància.</div><div><br></div><div>La turquesa és una de les pedres més utilitzades en diferents cultures amb fins ornamentals, màgics i de poder. És una pedra usada des de la prehistòria a gairebé tot el món, destaquen les cultures d'Egipte, del Tibet i la Xina, dels Indis Americans, de l'Orient Mitjà.</div><div><br></div><div>La turquesa de qualitat és de les gemmes més difícils d'aconseguir amb garanties d'autenticitat. Com que la turquesa es va posar de moda als 60' i 70' es van esgotar molts dels jaciments americans i es va posar en marxa una autèntica indústria dedicada a la estabilització i reconstitució de la turquesa (en el millor dels casos).</div><div><br></div><div>La turquesa que no és de qualitat suficient es tenyeix i s'endureix amb impregnació de plàstics. En el mercat actual és molt difícil distingir la turquesa natural de què setracta per diversos mètodes; d'altra banda, una multitud de símils i imitacions tracten d'enganyar l'usuari.</div><div><br></div><div>En l'actualitat els jaciments en explotació més importants són a USA, i la Xina, també s'extreu a Mèxic, Iran, a més d'altres petits jaciments molt repartits pel món (Perú, Nepal, Mongòlia, Turkmenistan etc.)</div>
711;<div>Turquesa</div><div><br></div><div>La Turquesa és una de les gemmes, a les quals moltes cultures, des del principi dels temps, li han donat molta importància.</div><div><br></div><div>La turquesa és una de les pedres més utilitzades en diferents cultures amb fins ornamentals, màgics i de poder. És una pedra usada des de la prehistòria a gairebé tot el món, destaquen les cultures d'Egipte, del Tibet i la Xina, dels Indis Americans, de l'Orient Mitjà.</div><div><br></div><div>La turquesa de qualitat és de les gemmes més difícils d'aconseguir amb garanties d'autenticitat. Com que la turquesa es va posar de moda als 60' i 70' es van esgotar molts dels jaciments americans i es va posar en marxa una autèntica indústria dedicada a la estabilització i reconstitució de la turquesa (en el millor dels casos).</div><div><br></div><div>La turquesa que no és de qualitat suficient es tenyeix i s'endureix amb impregnació de plàstics. En el mercat actual és molt difícil distingir la turquesa natural de què setracta per diversos mètodes; d'altra banda, una multitud de símils i imitacions tracten d'enganyar l'usuari.</div><div><br></div><div>En l'actualitat els jaciments en explotació més importants són a USA, i la Xina, també s'extreu a Mèxic, Iran, a més d'altres petits jaciments molt repartits pel món (Perú, Nepal, Mongòlia, Turkmenistan etc.)</div>
